sku,actualPrice,suggPrice,numReviews,avgRating,questions,answers,brand,productCategory,priceDiff,percentSaved,answersPerQuestion,market,percentSaved_Dev_productCategory,priceDiff_Dev_productCategory,actualPrice_Dev_productCategory,twoPlusReviews,France,Germany,India,Italy,Japan,Other APAC,Other Americas,Other EMEA,USA,percentSaved_Dev_market,priceDiff_Dev_market,actualPrice_Dev_market,suggPrice_Dev_market
3325123,25.0,25.0,4.0,5.0,2.0,20.0,sur la table,Dining & Home,0.0,0.0,10.0,China,-0.5202202223481225,-0.25379679984006337,-0.17742602270085853,1,0,0,0,0,0,0,0,0,0,-0.7240606416260017,-0.3264100070102573,-0.3053333624455562,-0.3301916878070171
3501590,10.99,30.0,8.0,4.25,1.0,37.0,sur la table,Dining & Home,19.01,0.6336666666666666,37.0,Italy,2.9752499825114476,0.7850979456547791,-0.3191025370790303,1,0,0,0,1,0,0,0,0,0,2.2685934603620974,-0.09255425224066087,-0.2861274040538111,-0.28285149669743065
4577417,140.0,140.0,1.0,3.0,1.0,1.0,fortessa,Dining & Home,0.0,0.0,1.0,China,-0.5202202223481225,-0.25379679984006337,0.9855146734797094,0,0,0,0,0,0,0,0,0,0,-0.7240606416260017,-0.3264100070102573,0.43342757822406514,0.17748537367418799
1821248,69.95,69.95,5.0,4.2,2.0,39.0,mosser,Dining & Home,0.0,0.0,19.5,USA,-0.5202202223481225,-0.25379679984006337,0.27713210158885043,1,0,0,0,0,0,0,0,0,1,-0.5251583384519625,-0.25511093174349536,-0.12846946507172224,-0.17176652169622966
4569455,80.0,80.0,1.0,5.0,2.0,8.0,fortessa,Dining & Home,0.0,0.0,4.0,China,-0.5202202223481225,-0.25379679984006337,0.37876300590723916,0,0,0,0,0,0,0,0,0,0,-0.7240606416260017,-0.3264100070102573,0.04798708743991488,-0.08738961492470163
1682145,66.95,66.95,1.0,5.0,6.0,10.0,emile henry,Dining & Home,0.0,0.0,1.6666666666666667,France,-0.5202202223481225,-0.25379679984006337,0.2467945182102269,0,1,0,0,0,0,0,0,0,0,-0.8217433019826269,-0.5224856410325611,-0.5182564650406264,-0.565024813513546
4113353,10.0,10.0,3.0,4.333333333333333,3.0,25.0,sur la table,Food,0.0,0.0,8.333333333333334,China,-0.4248115801857991,-0.3598817080846535,-0.47531490559022166,1,0,0,0,0,0,0,0,0,0,-0.7240606416260017,-0.3264100070102573,-0.4016934851415938,-0.3964104349567395
4472296,35.0,35.0,1.0,5.0,1.0,3.0,fortessa,Dining & Home,0.0,0.0,3.0,Other APAC,-0.5202202223481225,-0.25379679984006337,-0.07630074477211349,0,0,0,0,0,0,1,0,0,0,-0.4889808494949863,-0.3736683899174724,-0.36425205044409964,-0.40155513292765893
317988,10.0,10.0,1.0,5.0,3.0,22.0,sur la table,Dining & Home,0.0,0.0,7.333333333333332,Other EMEA,-0.5202202223481225,-0.25379679984006337,-0.32911393959397606,0,0,0,0,0,0,0,0,1,0,-1.0403818790169617,-0.40847178898927144,-0.38433424294670737,-0.4016917964316855
2908903,60.0,60.0,20.0,4.9,4.0,55.0,zwilling j.a. henckels,Dining & Home,0.0,0.0,13.75,China,-0.5202202223481225,-0.25379679984006337,0.17651245004974908,1,0,0,0,0,0,0,0,0,0,-0.7240606416260017,-0.3264100070102573,-0.08049307615480188,-0.17568127779099815
3656790,59.95,59.95,1.0,5.0,1.0,2.0,revol,Dining & Home,0.0,0.0,2.0,France,-0.5202202223481225,-0.25379679984006337,0.1760068236601054,0,1,0,0,0,0,0,0,0,0,-0.8217433019826269,-0.5224856410325611,-0.5581526696766059,-0.5925232123120907
1406206,48.0,48.0,3.0,4.0,3.0,10.0,sur la table,Dining & Home,0.0,0.0,3.333333333333333,Other EMEA,-0.5202202223481225,-0.25379679984006337,0.05516211653525505,1,0,0,0,0,0,0,0,1,0,-1.0403818790169617,-0.40847178898927144,-0.32338648394977015,-0.3577773150891793
2584746,11.96,15.0,5.0,4.8,3.0,18.0,sur la table,Dining & Home,3.0399999999999987,0.2026666666666666,6.0,China,0.5977418421203772,-0.08766108041321857,-0.30929338511994203,1,0,0,0,0,0,0,0,0,0,0.2663964763051775,-0.29001669660752755,-0.38910242910931153,-0.37433751924016534
3437654,40.0,40.0,5.0,4.8,2.0,21.0,fortessa,Dining & Home,0.0,0.0,10.5,Other APAC,-0.5202202223481225,-0.25379679984006337,-0.025738105807740976,1,0,0,0,0,0,1,0,0,0,-0.4889808494949863,-0.3736683899174724,-0.2744825349427978,-0.3326371533499007
4410098,14.0,14.0,2.0,4.0,1.0,12.0,le creuset,Dining & Home,0.0,0.0,12.0,China,-0.5202202223481225,-0.25379679984006337,-0.28866382842247806,1,0,0,0,0,0,0,0,0,0,-0.7240606416260017,-0.3264100070102573,-0.3759974524226504,-0.37875210238348017
3827722,13.95,13.95,3.0,5.0,1.0,13.0,zwilling j.a. henckels,Dining & Home,0.0,0.0,13.0,Other APAC,-0.5202202223481225,-0.25379679984006337,-0.2891694548121218,1,0,0,0,0,0,1,0,0,0,-0.4889808494949863,-0.3736683899174724,-0.7421817107045803,-0.6916998269500213
